COWcode,year,e_total_fuel_income_pc,e_total_oil_income_pc,e_total_resources_income_pc,,e_pop,e_gdppc,e_wb_pop,e_mipopula,v2x_polyarchy,e_pt_coup
451,1957,,,,,243.172,1.401,,2162.4,0.167,
451,1958,,,,,246.048,1.399,,2193.6,0.226,
451,1959,,,,,248.376,1.393,,2224.8,0.226,
451,1960,,,,,247.971,1.353,2317638,2256,0.239,
451,1961,0,0,28.58,,247.239,1.279,2352370,2309.331,0.337,0
451,1962,0,0,32.57,,250.548,1.29,2388759,2362.661,0.36,0
451,1963,0,0,31.88,,255.851,1.314,2426864,2415.992,0.368,0
451,1964,0,0,36.84,,261.606,1.372,2466671,2469.322,0.372,0
451,1965,0,0,38.16,,265.725,1.407,2508226,2522.653,0.368,0
451,1966,0,0,41.56,,268.417,1.422,2551580,2575.984,0.368,0
451,1967,0,0,41.01,,271.25,1.404,2596798,2629.314,0.248,2
451,1968,0,0,46.79,,276.127,1.444,2644011,2682.645,0.172,2
451,1969,0,0,43.87,,280.571,1.509,2693344,2735.975,0.165,0
451,1970,0,0,39.16,,287.629,1.592,2744890,2789.306,0.165,0
451,1971,0,0,44.72,,293.546,1.612,2798727,2843.875,0.202,1
451,1972,0,0,49.16,,298.81,1.619,2854866,2898.445,0.212,0
451,1973,0,0,46.55,,305.896,1.631,2913347,2953.014,0.231,0
451,1974,0,0,54.22,,312.749,1.636,2974105,3007.584,0.241,0
451,1975,0,0,42.87,,318.606,1.613,3037158,3062.153,0.241,0
451,1976,0,0,19.21,,323.83,1.579,3102595,3116.722,0.241,0
451,1977,0,0,20.96,,330.615,1.555,3170503,3171.292,0.232,0
451,1978,0,0,21.23,,338.205,1.558,3240841,3225.861,0.2,0
451,1979,0,0,15.83,,344.114,1.578,3313506,3280.431,0.193,0
451,1980,0,0,14.91,,351.194,1.582,3388494,3335,0.191,0
451,1981,0,0,13,,359.961,1.589,3464113,3424.1,0.183,0
451,1982,0,0,15.49,,369.021,1.603,3540164,3513.2,0.185,0
451,1983,0,0,22.3,,376.949,1.581,3619854,3602.3,0.186,0
451,1984,0,0,25.95,,386.847,1.581,3707513,3691.4,0.186,0
451,1985,0,0,22.53,,395.605,1.558,3805304,3780.5,0.188,0
451,1986,0,0,19.79,,406.249,1.55,3916685,3869.6,0.195,0
451,1987,0,0,19.02,,419.62,1.564,4038154,3958.7,0.197,1
451,1988,0,0,15.06,,430.475,1.561,4156636,4047.8,0.197,0
451,1989,0,0,18.59,,441.109,1.558,4254434,4136.9,0.197,0
451,1990,0,0,15.33,,448.899,1.544,4319763,4226,0.197,0
451,1991,0,0,14.62,,454.762,1.503,4348663,4285,0.198,0
451,1992,0,0,13.16,,453.162,1.412,4347727,4344,0.147,2
451,1993,0,0,11.98,,451.852,1.418,4328965,4403,0.146,0
451,1994,0,0,6.98,,449.863,1.428,4309780,4462,0.156,0
451,1995,0,0,0.02,,446.818,1.348,4303953,4521,0.162,1
451,1996,0,0,0.06,,443.742,1.224,4312660,4580,0.281,2
451,1997,0,0,0.07,,443.738,1.106,4335295,4639,0.278,2
451,1998,0,0,0.04,,444.159,1.043,4381484,4698,0.219,0
451,1999,0,0,0,,448.043,0.965,4462374,4757,0.235,0
451,2000,0,0,0.07,,459.445,0.987,4584570,4816,0.236,0
451,2001,0,0,0.07,,477.56,1.03,4754069,,0.236,0
451,2002,0,0,0,,500.722,1.13,4965770,,0.435,0
451,2003,0,0,0.02,,524.08,1.174,5201074,,0.568,0
451,2004,0,0,0.07,,541.382,1.195,5433995,,0.57,0
451,2005,0,0,0.14,,558.983,1.201,5645629,,0.57,0
451,2006,0,0,5.65,,574.531,1.222,5829240,,0.57,0
451,2007,,,,,590.6,1.265,5989641,,0.55,0
451,2008,,,,,604.372,1.298,6133599,,0.525,0
451,2009,,,,,617.797,1.337,6272735,,0.525,0
451,2010,,,,,630.385,1.377,6415636,,0.525,0
451,2011,,,,,642.801,1.456,6563238,,0.525,0
451,2012,,,,,663.181,1.615,6712586,,0.517,0
451,2013,,,,,688.031,1.789,6863975,,0.509,0
451,2014,,,,,706.247,1.79,7017153,,0.509,0
451,2015,,,,,714.729,1.61,7171909,,0.509,0
451,2016,,,,,732.185,1.591,7328846,,0.509,0
451,2017,,,,,749.568,1.623,7488427,,0.513,0
451,2018,,,,,771.517,1.658,7650149,,0.54,0
451,2019,,,,,793.753,1.673,7813207,,0.544,0
451,2020,,,,,,,7976985,,0.551,0
451,2021,,,,,,,,,0.553,0
230,1789,,,,,1206.819,1.647,,,0.02,
230,1790,,,,,1211.004,1.662,,,0.02,
230,1791,,,,,1211.6,1.677,,,0.02,
230,1792,,,,,1214.042,1.691,,,0.02,
230,1793,,,,,1215.33,1.702,,,0.02,
230,1794,,,,,1218.571,1.713,,,0.02,
230,1795,,,,,1222.209,1.716,,,0.02,
230,1796,,,,,1224.856,1.73,,,0.02,
230,1797,,,,,1227.745,1.746,,,0.02,
230,1798,,,,,1230.623,1.773,,,0.02,
230,1799,,,,,1230.783,1.794,,,0.02,
230,1800,,0,,,1230.498,1.825,,11500,0.02,
230,1801,,0,,,1229.408,1.807,,11535.15,0.02,
230,1802,,0,,,1229.821,1.803,,11570.3,0.02,
230,1803,,0,,,1231.015,1.776,,11605.45,0.02,
230,1804,,0,,,1228.69,1.739,,11640.6,0.02,
230,1805,,0,,,1236.893,1.716,,11675.75,0.02,
230,1806,,0,,,1240.766,1.711,,11710.9,0.02,
230,1807,,0,,,1245.268,1.714,,11746.05,0.02,
230,1808,,0,,,1252.06,1.721,,11781.2,0.022,
230,1809,,0,,,1253.543,1.72,,11816.35,0.07,
230,1810,,0,,,1260.253,1.724,,11851.5,0.07,
230,1811,,0,,,1265.379,1.728,,11886.65,0.07,
230,1812,,0,,,1272.107,1.724,,11921.8,0.102,
230,1813,,0,,,1274.587,1.722,,11956.95,0.123,
230,1814,,0,,,1278.414,1.727,,11992.1,0.082,
230,1815,,0,,,1282.672,1.724,,12027.25,0.034,
230,1816,,0,,,1283.706,1.746,,12062.4,0.034,
230,1817,,0,,,1292.793,1.754,,12097.55,0.034,
230,1818,,0,,,1296.753,1.763,,12132.7,0.034,
230,1819,,0,,,1302.946,1.776,,12167.85,0.034,
230,1820,,0,,,1307.08,1.784,,12203,0.122,
230,1821,,0,,,1315.191,1.809,,12286.8,0.181,
230,1822,,0,,,1323.962,1.837,,12370.6,0.18,
230,1823,,0,,,1328.683,1.849,,12454.4,0.172,
230,1824,,0,,,1338.305,1.868,,12538.2,0.039,
230,1825,,0,,,1343.728,1.9,,12622,0.039,
230,1826,,0,,,1352.746,1.949,,12705.8,0.039,
230,1827,,0,,,1365.989,2.001,,12789.6,0.039,
230,1828,,0,,,1371.452,2.027,,12873.4,0.039,
230,1829,,0,,,1380.993,2.066,,12957.2,0.039,
230,1830,,0,,,1396.779,2.117,,13041,0.039,
230,1831,,0,,,1406.599,2.115,,13130.6,0.039,
230,1832,,0,,,1415.536,2.126,,13220.2,0.039,
230,1833,,0,,,1420.647,2.117,,13309.8,0.04,
230,1834,,0,,,1430.548,2.103,,13399.4,0.061,
230,1835,,0,,,1436.079,2.083,,13489,0.064,
230,1836,,0,,,1445.19,2.114,,13578.6,0.185,
230,1837,,0,,,1457.453,2.147,,13668.2,0.156,
230,1838,,0,,,1467.68,2.191,,13757.8,0.161,
230,1839,,0,,,1479.793,2.236,,13847.4,0.161,
230,1840,,0,,,1493.34,2.279,,13937,0.177,
230,1841,,0,,,1499.018,2.255,,14032.7,0.129,
230,1842,,0,,,1505.645,2.231,,14128.4,0.129,
230,1843,,0,,,1512.774,2.199,,14224.1,0.131,
230,1844,,0,,,1531.526,2.181,,14319.8,0.131,
230,1845,,0,,,1537.24,2.163,,14415.5,0.131,
230,1846,,0,,,1553.373,2.186,,14511.2,0.127,
230,1847,,0,,,1558.427,2.213,,14606.9,0.127,
230,1848,,0,,,1571.687,2.235,,14702.6,0.123,
230,1849,,0,,,1591.86,2.277,,14798.3,0.123,
230,1850,,0,,,1611.164,2.296,,14894,0.123,
230,1851,,0,,,1619.5,2.3,,14968.8,0.122,
230,1852,,0,,,1634.469,2.324,,15043.6,0.122,
230,1853,,0,,,1643.343,2.333,,15118.4,0.122,
230,1854,,0,,,1647.06,2.367,,15193.2,0.126,
230,1855,,0,,,1652.102,2.413,,15268,0.145,
230,1856,,0,,,1659.906,2.366,,15342.8,0.145,
230,1857,,0,,,1670.594,2.345,,15417.6,0.127,
230,1858,,0,,,1680.73,2.373,,15492.4,0.128,
230,1859,,0,,,1687.659,2.442,,15567.2,0.131,
230,1860,,0,,,1700.168,2.539,,15642,0.131,
230,1861,,0,,,1704.904,2.529,,15697.9,0.131,
230,1862,,0,,,1716.627,2.545,,15753.8,0.131,
230,1863,,0,,,1719.818,2.536,,15809.7,0.131,
230,1864,,0,,,1733.214,2.531,,15865.6,0.13,
230,1865,,0,,,1735.378,2.508,,15921.5,0.131,
230,1866,,0,,,1743.369,2.518,,15977.4,0.132,
230,1867,,0,,,1750.468,2.468,,16033.3,0.128,
230,1868,,0,,,1738.423,2.366,,16089.2,0.143,
230,1869,,0,,,1741.972,2.384,,16145.1,0.27,
230,1870,,0,,,1736.702,2.452,,16201,0.272,
230,1871,,0,,,1737.139,2.562,,16266.8,0.27,
230,1872,,0,,,1744.69,2.787,,16332.6,0.271,
230,1873,,0,,,1748.827,2.935,,16398.4,0.271,
230,1874,,0,,,1750.012,2.886,,16464.2,0.195,
230,1875,,0,,,1756.124,2.926,,16530,0.164,
230,1876,,0,,,1765.329,3.022,,16595.8,0.164,
230,1877,,0,,,1780.596,3.142,,16661.6,0.164,
230,1878,,0,,,1791.926,3.11,,16727.4,0.164,
230,1879,,0,,,1792.947,3.029,,16793.2,0.138,
230,1880,,0,,,1801.685,3.072,,16859,0.143,
230,1881,,0,,,1821.205,3.172,,16948.8,0.148,
230,1882,,0,,,1830.693,3.224,,17038.6,0.159,
230,1883,,0,,,1836.201,3.254,,17128.4,0.159,
230,1884,,0,,,1852.58,3.236,,17218.2,0.16,
230,1885,,0,,,1860.609,3.158,,17308,0.16,
230,1886,,0,,,1867.158,3.091,,17397.8,0.159,
230,1887,,0,,,1873.883,3.068,,17487.6,0.159,
230,1888,,0,,,1878.704,3.111,,17577.4,0.159,
230,1889,,0,,,1887.115,3.111,,17667.2,0.159,
230,1890,,0,,,1889.163,3.122,,17757,0.159,
230,1891,,0,,,1907.715,3.278,,17837.9,0.187,
230,1892,,0,,,1913.677,3.34,,17918.8,0.187,
230,1893,,0,,,1921.975,3.305,,17999.7,0.188,
230,1894,,0,,,1922.356,3.287,,18080.6,0.186,
230,1895,,0,,,1934.626,3.219,,18161.5,0.186,
230,1896,,0,,,1937.536,3.103,,18242.4,0.185,
230,1897,,0,,,1952.474,3.158,,18323.3,0.185,
230,1898,,0,,,1965.629,3.27,,18404.2,0.186,
230,1899,,0,,,1973.374,3.318,,18485.1,0.186,
230,1900,4.23,0,62.84,,1980.126,3.367,,18566,0.186,
230,1901,4.4,0,50.39,,2003.12,3.499,,18695.2,0.185,
230,1902,4.49,0,53.69,,2013.485,3.472,,18824.4,0.184,
230,1903,4.75,0,54.82,,2036.291,3.455,,18953.6,0.184,
230,1904,4.64,0,55.29,,2046.211,3.431,,19082.8,0.184,
230,1905,4.88,0,66.11,,2053.304,3.414,,19212,0.184,
230,1906,5.06,0,71.78,,2068.607,3.51,,19341.2,0.183,
230,1907,5.7,0,69.88,,2084.058,3.571,,19470.4,0.183,
230,1908,6.07,0,63.76,,2099.541,3.63,,19599.6,0.183,
230,1909,5.9,0,58.8,,2108.809,3.654,,19728.8,0.183,
230,1910,5.64,0,63.33,,2116.78,3.586,,19858,0.181,
230,1911,5.55,0,60.02,,2145.157,3.69,,19995.4,0.18,
230,1912,5.78,0,63.94,,2166.442,3.714,,20132.8,0.18,
230,1913,5.89,0,55,,2175.104,3.728,,20270.2,0.18,
230,1914,5.86,0,41.83,,2203.615,3.78,,20407.6,0.18,
230,1915,5.95,0,58.53,,2224.722,3.832,,20545,0.181,
230,1916,7.65,0,73.96,,2246.121,3.889,,20682.4,0.181,
230,1917,11.87,0,59.37,,2258.49,3.886,,20819.8,0.181,
230,1918,13.76,0,50.75,,2265.52,3.886,,20957.2,0.18,
230,1919,9.89,0,38.77,,2268.033,3.934,,21094.6,0.18,
230,1920,12.36,0,33.91,,2277.78,4.089,,21232,0.18,
230,1921,9.52,0,25.71,,2295.06,4.208,,21453.3,0.179,
230,1922,9.15,0,18.92,,2314.523,4.289,,21674.6,0.177,
230,1923,10.75,0,36.59,,2334.54,4.351,,21895.9,0.109,
230,1924,8.85,0,37.71,,2346.526,4.361,,22117.2,0.06,
230,1925,7.93,0,37.49,,2331.493,4.263,,22338.5,0.06,
230,1926,8.33,0,33.04,,2388.056,4.558,,22559.8,0.06,
230,1927,8.24,0,35.09,,2418.16,4.783,,22781.1,0.06,
230,1928,7.51,0,33.97,,2430.386,4.756,,23002.4,0.06,
230,1929,7.84,0,36.06,,2473.635,4.845,,23223.7,0.06,
230,1930,7.6,0,27.95,,2512.115,4.885,,23445,0.062,
230,1931,7.39,0,20.71,,2540.046,4.828,,23676.2,0.257,
230,1932,6.75,0,17.62,,2578.785,4.762,,23907.4,0.561,
230,1933,6.31,0,20.12,,2597.505,4.525,,24138.6,0.56,
230,1934,7.76,0,20.26,,2644.138,4.585,,24369.8,0.553,
230,1935,8.82,0,24.88,,2680.982,4.425,,24601,0.553,
230,1936,4.35,0,17.2,,2692.31,3.832,,24832.2,0.506,
230,1937,2.89,0,12.08,,2696.952,3.499,,25063.4,0.359,
230,1938,7.41,0,18.14,,2714.87,3.426,,25294.6,0.346,
230,1939,8.23,0,22.08,,2760.855,3.644,,25525.8,0.18,
230,1940,11.72,0,28.85,,2782.444,3.886,,25757,0.07,
230,1941,12.82,0,30.35,,2794.803,4.025,,25987.596,0.069,
230,1942,13.41,0,31.57,,2812.994,4.19,,26218.192,0.069,
230,1943,14.98,0,32.14,,2836.558,4.335,,26448.788,0.069,
230,1944,16.89,0,29.11,,2858.282,4.377,,26679.384,0.069,
230,1945,17.55,0,28.02,,2879.378,4.297,,26909.98,0.069,
230,1946,18.25,0,31.14,,2903.957,4.311,,27140.576,0.069,
230,1947,18.83,0,31.93,,2928.934,4.337,,27371.172,0.069,
230,1948,20.78,0,32.21,,2961.243,4.27,,27601.768,0.069,
230,1949,20.53,0,33.52,,2986.743,4.194,,27832.364,0.069,
230,1950,20.54,0,37.9,,2981.685,4.156,,28062.96,0.07,0
230,1951,19.96,0,44.53,,3032.022,4.53,,28320.783,0.07,0
230,1952,20.62,0,46.44,,3062.605,4.791,,28578.606,0.07,0
230,1953,20.83,0,45.74,,3067.666,4.876,,28836.429,0.07,0
230,1954,19.14,0,45.03,,3108.06,5.166,,29094.252,0.07,0
230,1955,18.94,0,47.02,,3141.499,5.374,,29352.075,0.07,0
230,1956,20.63,0,49.72,,3172.544,5.651,,29609.898,0.07,0
230,1957,23.04,0,47.5,,3204.199,5.856,,29867.721,0.07,0
230,1958,22.2,0,45.54,,3232.558,6.031,,30125.544,0.07,0
230,1959,19.59,0,42.16,,3247.011,6.071,,30383.367,0.07,0
230,1960,18.9,0,44.07,,3273.082,6.255,30455000,30641.19,0.07,0
230,1961,18.45,0,44.75,,3319.92,6.991,30739250,30964.719,0.071,0
230,1962,16.88,0,41.93,,3359.16,7.67,31023366,31288.248,0.071,0
230,1963,16.44,0,41.26,,3394.762,8.293,31296651,31611.777,0.072,0
230,1964,15.56,0,43.25,,3422.052,8.776,31609195,31935.306,0.072,0
230,1965,16.02,0,41.39,,3456.313,9.294,31954292,32258.835,0.072,0
230,1966,15.74,0.08,39.46,,3498.481,9.79,32283194,32582.364,0.077,0
230,1967,15.08,0.21,37.66,,3540.437,10.286,32682947,32905.893,0.086,0
230,1968,14.86,0.56,41.49,,3586.134,10.757,33113134,33229.422,0.104,0
230,1969,13.98,0.39,42.37,,3624.956,11.433,33441054,33552.951,0.104,0
230,1970,15.53,0.26,42.05,,3643.106,11.591,33814531,33876.48,0.104,0
230,1971,17.09,0.31,46.46,,3698.067,12.423,34224490,34237.668,0.106,0
230,1972,20.77,2.58,49.23,,3740.829,13.234,34604469,34598.856,0.113,0
230,1973,23.05,5.56,54.01,,3763.22,13.756,34988947,34960.044,0.113,0
230,1974,48.05,18.2,93,,3824.339,14.665,35373335,35321.232,0.114,0
230,1975,54.05,18.35,93.99,,3852.311,15.089,35757900,35682.42,0.114,0
230,1976,47.5,11.97,86.87,,3889.773,15.615,36137812,36043.608,0.145,0
230,1977,49.97,8.6,89.94,,3932.215,16.006,36511638,36404.796,0.379,0
230,1978,55.94,8.15,100.93,,3963.005,16.234,36864898,36765.984,0.525,0
230,1979,79.34,26.76,125.69,,3995.651,16.348,37191330,37127.172,0.86,0
230,1980,91.46,21.81,147.13,,4041.081,16.452,37491165,37488.36,0.874,0
230,1981,107.99,23.86,156.93,,4054.039,16.319,37758631,37674.601,0.874,1
230,1982,129.87,39.43,167.05,,4082.499,16.315,37986012,37860.842,0.884,0
230,1983,114.11,27.29,155.05,,4098.906,16.326,38171525,38047.083,0.891,0
230,1984,103.25,24.05,146.13,,4105.665,16.455,38330364,38233.324,0.891,0
230,1985,97.85,18.92,138.54,,4118.924,16.754,38469512,38419.565,0.891,0
230,1986,77.66,8.36,113.46,,4134.847,17.413,38584624,38605.806,0.89,0
230,1987,68.92,9.3,101.53,,4149.871,18.366,38684815,38792.047,0.894,0
230,1988,55.66,4.35,92.21,,4170.7,19.442,38766939,38978.288,0.894,0
230,1989,59.94,3.97,103.49,,4182.207,20.478,38827764,39164.529,0.894,0
230,1990,62.89,7.23,94.07,,4178.244,21.832,38867322,39350.77,0.894,0
230,1991,56.16,5.92,79.17,,4199.24,22.493,38966376,39417.301,0.894,0
230,1992,52.84,5.55,68.24,,4203.196,22.83,39157685,39483.832,0.894,0
230,1993,45.53,3.98,56.32,,4219.672,22.935,39361262,39550.363,0.894,0
230,1994,39.72,3.43,52.8,,4238.772,23.416,39549108,39616.894,0.894,0
230,1995,37.1,3.22,51.85,,4258.884,24.113,39724050,39683.425,0.894,0
230,1996,34.59,3.31,46.37,,4272.386,24.807,39889852,39749.956,0.896,0
230,1997,31.69,2.99,44.63,,4289.838,25.676,40057389,39816.487,0.896,0
230,1998,30.38,1.99,39.38,,4294.162,26.95,40223509,39883.018,0.896,0
230,1999,26.12,1.62,33.62,,4328.351,28.094,40386875,39949.549,0.896,0
230,2000,24.72,1.45,36.37,,4361.919,29.316,40567864,40016.08,0.897,0
230,2001,25.92,1.8,33.22,,4409.699,30.007,40850412,,0.897,0
230,2002,24.75,1.67,28.14,,4479.067,30.628,41431558,,0.897,0
230,2003,22.21,1.86,24.47,,4535.634,31.224,42187645,,0.88,0
230,2004,21.33,1.9,23.38,,4626.511,31.752,42921895,,0.878,0
230,2005,21.94,1.61,26.5,,4706.609,32.558,43653155,,0.876,0
230,2006,20.56,1.61,27.65,,4789.258,33.424,44397319,,0.881,0
230,2007,,,,,4885.667,34.029,45226803,,0.879,0
230,2008,,,,,4942.74,33.854,45954106,,0.889,0
230,2009,,,,,4984.441,32.997,46362946,,0.891,0
230,2010,,,,,5015.82,32.422,46576897,,0.896,0
230,2011,,,,,5040.729,31.951,46742697,,0.897,0
230,2012,,,,,5041.416,31.267,46773055,,0.892,0
230,2013,,,,,5029.55,30.961,46620045,,0.874,0
230,2014,,,,,5001.15,31.508,46480882,,0.87,0
230,2015,,,,,4998.934,32.669,46444832,,0.855,0
230,2016,,,,,5014.912,33.425,46484062,,0.852,0
230,2017,,,,,5010.889,34.743,46593236,,0.842,0
230,2018,,,,,5022.953,35.415,46797754,,0.855,0
230,2019,,,,,5033.334,36.095,47133521,,0.874,0
230,2020,,,,,,,47351567,,0.887,0
230,2021,,,,,,,,,0.856,0
652,1918,,,,,235.073,1.878,,,0.131,
652,1919,,,,,238.303,1.901,,,0.13,
652,1922,,,,,248.95,1.969,,,0.071,
652,1923,,,,,253.412,2.005,,,0.071,
652,1924,,,,,256.965,2.04,,,0.071,
652,1925,,,,,260.963,2.061,,,0.071,
652,1926,,,,,263.898,2.085,,,0.071,
652,1927,,,,,268.81,2.119,,,0.071,
652,1928,,,,,272.203,2.151,,,0.096,
652,1929,,,,,276.189,2.169,,,0.096,
652,1930,,,,,279.787,2.197,,,0.12,
652,1931,,,,,285.115,2.218,,,0.126,
652,1932,,,,,289.31,2.239,,,0.141,
652,1933,,,,,293.305,2.289,,,0.138,
652,1934,,,,,298.082,2.335,,,0.125,
652,1935,,,,,301.851,2.347,,,0.125,
652,1936,,,,,306.389,2.379,,,0.128,
652,1937,,,,,309.919,2.42,,,0.158,
652,1938,,,,,314.744,2.439,,,0.158,
652,1939,,,,,319.644,2.464,,,0.107,
652,1940,,,,,325.589,2.518,,,0.107,
652,1941,,,,,330.913,2.536,,,0.107,
652,1942,,,,,335.653,2.566,,,0.107,
652,1943,,,,,340.399,2.59,,,0.118,
652,1944,0,0,0,,344.687,2.62,,,0.138,
652,1945,0,0,0,,348.892,2.652,,,0.12,
652,1946,0,0,0,,354.897,2.67,,,0.138,
652,1947,0,0,0,,360.366,2.702,,,0.21,
652,1948,0,0,0,,365.154,2.729,,,0.316,
652,1949,0,0,0,,370.307,2.78,,,0.238,
652,1950,0,0,0,,376.436,2.83,,3495,0.25,0
652,1951,0,0,0,,382.641,2.907,,3598.756,0.217,2
652,1952,0,0,0,,390.576,3.12,,3702.511,0.147,0
652,1953,0,0,0,,398.73,3.335,,3806.267,0.175,0
652,1954,0,0,0,,410.436,3.518,,3910.023,0.274,2
652,1955,0,0,0,,420.596,3.545,,4013.778,0.315,0
652,1956,0,0,0,,431.11,3.618,,4117.534,0.317,0
652,1957,0,0,0,,439.501,3.574,,4221.29,0.317,0
652,1958,0,0,0,,450.751,3.343,,4325.046,0.123,0
652,1959,0,0,0,,459.936,3.144,,4428.801,0.083,0
652,1960,0,0,0,,465.446,2.853,4573514,4532.557,0.081,0
652,1961,0,0,0,,481.445,2.842,4721893,4705.107,0.088,2
652,1962,0,0,0,,501.278,3.017,4875429,4877.656,0.26,2
652,1963,0,0,0,,512.888,2.987,5034639,5050.206,0.16,2
652,1964,0,0,0,,537.881,3.117,5200341,5222.755,0.143,0
652,1965,0,0,0,,557.455,3.066,5373137,5395.305,0.143,0
652,1966,0,0,0,,572.432,2.941,5553247,5567.855,0.102,2
652,1967,0,0,0,,593.365,3.01,5740702,5740.404,0.096,0
652,1968,17.96,17.96,17.96,,613.432,3.122,5935850,5912.954,0.096,1
652,1969,29.09,29.09,29.09,,637.704,3.342,6139054,6085.503,0.096,2
652,1970,36.79,35.94,36.79,,658.142,3.467,6350544,6258.053,0.094,2
652,1971,70.63,69.64,70.63,,681.912,3.681,6570859,6509.606,0.137,0
652,1972,80.6,79.48,80.6,,708.843,4.045,6800148,6761.159,0.087,0
652,1973,80.93,79.9,80.93,,726.625,4.095,7037860,7012.712,0.145,0
652,1974,330.93,329.82,330.93,,758.229,4.52,7283181,7264.265,0.144,0
652,1975,359.27,357.6,359.27,,782.615,4.867,7535715,7515.818,0.144,0
652,1976,385.85,383.73,385.85,,804.344,4.931,7794658,7767.37,0.144,0
652,1977,441.26,438.23,441.26,,819.758,4.753,8060652,8018.923,0.144,0
652,1978,375.26,372.65,375.26,,841.919,4.663,8336421,8270.476,0.144,0
652,1979,650.16,647.22,650.16,,862.906,4.589,8625693,8522.029,0.144,0
652,1980,628.01,624.87,628.01,,890.145,4.585,8930776,8773.582,0.144,0
652,1981,541.1,537.21,541.1,,917.041,4.587,9252854,9139.829,0.144,0
652,1982,433.98,429.05,433.98,,948.606,4.45,9590226,9506.076,0.144,1
652,1983,381.38,376.65,381.38,,974.429,4.22,9938852,9872.322,0.144,0
652,1984,338.4,333.92,338.4,,1005.338,3.96,10293048,10238.569,0.144,0
652,1985,321,318.76,321,,1039.391,3.803,10648633,10604.816,0.144,0
652,1986,174.86,171.92,174.86,,1066.644,3.591,11004273,10971.063,0.144,0
652,1987,249.66,243.9,249.66,,1099.977,3.451,11360848,11337.31,0.144,0
652,1988,209.35,204.87,209.35,,1134.563,3.411,11719064,11703.556,0.144,0
652,1989,314.49,306.4,314.49,,1160.493,3.211,12080439,12069.803,0.144,0
652,1990,442.57,420.5,442.57,,1191.65,3.139,12446168,12436.05,0.145,0
652,1991,429.31,405.59,429.31,,1219.783,3.122,12815400,12823.011,0.146,0
652,1992,425.08,400.76,425.08,,1252.542,3.185,13187669,13209.972,0.145,0
652,1993,385.7,357.93,385.7,,1281.702,3.201,13565074,13596.933,0.145,0
652,1994,352.9,328.24,352.9,,1315.558,3.207,13950486,13983.894,0.145,0
652,1995,368.83,353.68,368.83,,1354.542,3.25,14345491,14370.855,0.145,0
652,1996,432.46,405.05,432.46,,1397.975,3.278,14754148,14757.816,0.145,0
652,1997,376.6,344.73,376.6,,1444.623,3.347,15175308,15144.777,0.145,0
652,1998,247.94,214.67,247.94,,1500.443,3.472,15599588,15531.738,0.145,0
652,1999,313.99,277.25,313.99,,1545.546,3.507,16013992,15918.699,0.145,0
652,2000,462.19,403.35,462.19,,1601.239,3.686,16410847,16305.66,0.15,0
652,2001,379.11,323.82,379.11,,1657.698,3.874,16766555,,0.153,0
652,2002,356.38,309.2,356.38,,1710.145,4.175,17084628,,0.152,0
652,2003,422.99,348.84,422.99,,1768.478,4.499,17415214,,0.152,0
652,2004,498.22,417.01,498.22,,1846.749,4.976,17827827,,0.152,0
652,2005,694.34,606.64,694.34,,1941.57,5.457,18361178,,0.15,0
652,2006,751.34,678.01,751.34,,2009.827,5.597,19059257,,0.15,0
652,2007,,,,,2091.231,5.684,19878257,,0.148,0
652,2008,,,,,2158.689,5.753,20664037,,0.146,0
652,2009,,,,,2212.428,5.795,21205873,,0.146,0
652,2010,,,,,2239.391,5.816,21362541,,0.147,0
652,2011,,,,,2222.479,5.589,21081814,,0.148,0
652,2012,,,,,2153.057,4.943,20438861,,0.146,0
652,2013,,,,,2061.42,4.362,19578466,,0.138,0
652,2014,,,,,1989,4.017,18710711,,0.139,0
652,2015,,,,,1932.655,3.825,17997411,,0.138,0
652,2016,,,,,1887.132,3.837,17465567,,0.138,0
652,2017,,,,,1851.737,3.977,17095669,,0.139,0
652,2018,,,,,1838.211,4.135,16945062,,0.138,0
652,2019,,,,,1839.885,4.282,17070132,,0.139,0
652,2020,,,,,,,17500657,,0.14,0
652,2021,,,,,,,,,0.139,0
616,1789,,,,,93.556,0.843,,,0.019,
616,1790,,,,,94.095,0.847,,,0.019,
616,1791,,,,,94.159,0.845,,,0.019,
616,1792,,,,,94.579,0.844,,,0.019,
616,1793,,,,,94.743,0.841,,,0.019,
616,1794,,,,,94.457,0.837,,,0.019,
616,1795,,,,,94.253,0.832,,,0.019,
616,1796,,,,,94.186,0.835,,,0.019,
616,1797,,,,,94.111,0.831,,,0.019,
616,1798,,,,,94.069,0.829,,,0.019,
616,1799,,,,,93.859,0.822,,,0.019,
616,1800,,,,,93.385,0.823,,800,0.019,
616,1801,,,,,93.368,0.821,,803.75,0.019,
616,1802,,,,,93.15,0.812,,807.5,0.019,
616,1803,,,,,93.324,0.81,,811.25,0.019,
616,1804,,,,,93.332,0.812,,815,0.019,
616,1805,,,,,93.686,0.809,,818.75,0.019,
616,1806,,,,,93.694,0.806,,822.5,0.019,
616,1807,,,,,93.509,0.804,,826.25,0.019,
616,1808,,,,,93.157,0.799,,830,0.019,
616,1809,,,,,93.251,0.792,,833.75,0.019,
616,1810,,,,,93.646,0.79,,837.5,0.019,
616,1811,,,,,93.417,0.788,,841.25,0.019,
616,1812,,,,,93.217,0.789,,845,0.019,
616,1813,,,,,93.606,0.785,,848.75,0.019,
